sample_id,variant,raw_mean_abs_delta_L,projected_mean_abs_delta_L,projected_mean_delta_ab,projection_mean_delta_ab,raw_mean_chroma,review_flag,review_status
im164,semantically_wrong_color,6.878115653991699,0.0788513720035553,64.08319854736328,0.32543033361434937,23.628746032714844,,unverified_candidate
im164,plausible_alternative_colorization,6.1370649337768555,0.08436711877584457,32.89337158203125,0.22815117239952087,18.696514129638672,,unverified_candidate
im165,semantically_wrong_color,7.295861721038818,0.08381937444210052,35.702293395996094,3.204676628112793,31.45513916015625,,unverified_candidate
im165,plausible_alternative_colorization,4.471711158752441,0.08354145288467407,9.976988792419434,0.582974374294281,15.242854118347168,,unverified_candidate
im166,semantically_wrong_color,2.2729604244232178,0.063761405646801,17.89846420288086,0.5427048802375793,55.574363708496094,,unverified_candidate
im166,plausible_alternative_colorization,3.2235186100006104,0.06931744515895844,24.28293228149414,0.26154541969299316,20.874473571777344,,unverified_candidate
im167,semantically_wrong_color,5.301336765289307,0.07570017874240875,38.17705535888672,0.4091699421405792,39.43449020385742,,unverified_candidate
im167,plausible_alternative_colorization,3.2787156105041504,0.08234106004238129,12.865867614746094,0.1782296746969223,13.363883972167969,,unverified_candidate
im169,semantically_wrong_color,6.353298664093018,0.07455453276634216,71.22117614746094,1.1772160530090332,60.35643768310547,,unverified_candidate
im169,plausible_alternative_colorization,2.137025833129883,0.07729832828044891,7.665164947509766,0.2143343985080719,27.692594528198242,,unverified_candidate
im170,semantically_wrong_color,4.23394250869751,0.07658995687961578,51.625244140625,1.8097094297409058,40.756675720214844,,unverified_candidate
im170,plausible_alternative_colorization,2.217250108718872,0.07886207103729248,34.711402893066406,0.21744000911712646,22.819812774658203,,unverified_candidate
im171,semantically_wrong_color,4.188560485839844,0.07807758450508118,30.68799591064453,1.0052961111068726,26.311384201049805,,unverified_candidate
im171,plausible_alternative_colorization,3.2748141288757324,0.09095926582813263,18.720794677734375,0.08777105063199997,5.008554935455322,,unverified_candidate
im172,semantically_wrong_color,3.3848767280578613,0.08141232281923294,26.590709686279297,1.3287947177886963,26.180252075195312,,unverified_candidate
im172,plausible_alternative_colorization,2.419985294342041,0.09229851514101028,13.833329200744629,0.15611013770103455,9.035056114196777,,unverified_candidate
im174,semantically_wrong_color,6.721767902374268,0.07153782248497009,55.959102630615234,1.4975342750549316,44.18180847167969,,unverified_candidate
im174,plausible_alternative_colorization,5.867800712585449,0.07780681550502777,16.61414909362793,0.5045368075370789,18.049280166625977,,unverified_candidate
im175,semantically_wrong_color,7.594036102294922,0.0835515558719635,52.9940299987793,9.49342155456543,45.64583206176758,,unverified_candidate
im175,plausible_alternative_colorization,2.6291797161102295,0.09995430707931519,16.19007682800293,0.22995415329933167,12.854063987731934,,unverified_candidate
im176,semantically_wrong_color,2.655193567276001,0.0793304294347763,41.70649719238281,0.757192850112915,32.69961929321289,,unverified_candidate
im176,plausible_alternative_colorization,2.3684611320495605,0.08426636457443237,20.613649368286133,0.1827608197927475,12.416242599487305,,unverified_candidate
im177,semantically_wrong_color,2.307084798812866,0.06652791798114777,77.63496398925781,0.2348998486995697,54.00238037109375,,unverified_candidate
im177,plausible_alternative_colorization,0.9160223007202148,0.08207270503044128,30.182485580444336,0.16447851061820984,18.40044593811035,,unverified_candidate
im178,semantically_wrong_color,9.82935905456543,0.03540467098355293,35.69384002685547,19.008573532104492,50.142730712890625,,unverified_candidate
im178,plausible_alternative_colorization,1.9194049835205078,0.05989258363842964,6.0962138175964355,0.11406377702951431,1.6718828678131104,near_grayscale,unverified_candidate
im179,semantically_wrong_color,3.607416868209839,0.08337213844060898,32.812591552734375,0.4805741310119629,16.291179656982422,,unverified_candidate
im179,plausible_alternative_colorization,2.7693753242492676,0.0802469402551651,6.484162330627441,0.32427945733070374,22.006179809570312,,unverified_candidate
im18,semantically_wrong_color,4.511842727661133,0.06313860416412354,25.218862533569336,0.623565673828125,49.11259460449219,,unverified_candidate
im18,plausible_alternative_colorization,5.163613319396973,0.07560190558433533,36.282920837402344,0.26620298624038696,19.154619216918945,,unverified_candidate
im180,semantically_wrong_color,5.310364723205566,0.07908442616462708,28.63987922668457,0.43339449167251587,22.315879821777344,,unverified_candidate
im180,plausible_alternative_colorization,4.733872413635254,0.08444130420684814,18.7257022857666,0.16751304268836975,9.855100631713867,,unverified_candidate
im183,semantically_wrong_color,3.6134493350982666,0.08290494978427887,49.57379913330078,2.0207223892211914,36.998985290527344,,unverified_candidate
im183,plausible_alternative_colorization,2.072782516479492,0.08934685587882996,22.81364631652832,0.17251038551330566,13.582413673400879,,unverified_candidate
im185,semantically_wrong_color,2.9300084114074707,0.0859830379486084,25.52442741394043,1.3769818544387817,23.707971572875977,,unverified_candidate
im185,plausible_alternative_colorization,2.0309081077575684,0.08698584884405136,9.793006896972656,0.21582701802253723,11.809125900268555,,unverified_candidate
im186,semantically_wrong_color,7.890252590179443,0.056515276432037354,74.51103210449219,0.19524259865283966,58.24107360839844,,unverified_candidate
im186,plausible_alternative_colorization,4.208986759185791,0.06776411086320877,22.660062789916992,0.9583587646484375,35.52776336669922,,unverified_candidate
im187,semantically_wrong_color,5.871531009674072,0.07880651950836182,42.49608612060547,2.84995698928833,28.501638412475586,,unverified_candidate
im187,plausible_alternative_colorization,4.142389297485352,0.07685310393571854,21.377883911132812,1.4212746620178223,24.987051010131836,,unverified_candidate
im189,semantically_wrong_color,1.9480081796646118,0.0690271407365799,54.52254104614258,0.7095580101013184,48.09315490722656,,unverified_candidate
im189,plausible_alternative_colorization,2.6059670448303223,0.08092719316482544,21.18852996826172,0.8095969557762146,16.010902404785156,,unverified_candidate
im19,semantically_wrong_color,6.3539886474609375,0.06550522893667221,44.08734130859375,5.547994613647461,32.713294982910156,,unverified_candidate
im19,plausible_alternative_colorization,4.142940044403076,0.0817355141043663,31.919811248779297,0.11586420238018036,1.9534157514572144,near_grayscale,unverified_candidate
im191,semantically_wrong_color,6.764402866363525,0.07612384110689163,28.507904052734375,3.0232319831848145,32.18621826171875,,unverified_candidate
im191,plausible_alternative_colorization,2.516031265258789,0.08233243227005005,4.545097351074219,0.1657685935497284,10.814727783203125,,unverified_candidate
im192,semantically_wrong_color,4.696966171264648,0.07206651568412781,47.47059631347656,2.1949355602264404,47.954063415527344,,unverified_candidate
im192,plausible_alternative_colorization,3.7394111156463623,0.0913471132516861,27.394779205322266,0.2030683010816574,11.900150299072266,,unverified_candidate
im193,semantically_wrong_color,4.966577053070068,0.07675096392631531,33.757022857666016,0.9905614852905273,29.58941650390625,,unverified_candidate
im193,plausible_alternative_colorization,4.103559970855713,0.09135251492261887,15.47091293334961,0.08396128565073013,3.47483491897583,,unverified_candidate
im194,semantically_wrong_color,6.875570297241211,0.06499376893043518,32.549354553222656,3.3602614402770996,37.322105407714844,,unverified_candidate
im194,plausible_alternative_colorization,4.8472137451171875,0.08030129969120026,9.803213119506836,0.1649155616760254,4.599918365478516,,unverified_candidate
im196,semantically_wrong_color,5.75501823425293,0.07424798607826233,37.77305603027344,0.45476147532463074,36.539276123046875,,unverified_candidate
im196,plausible_alternative_colorization,2.8427200317382812,0.08722364902496338,15.073701858520508,0.11308340728282928,8.23491096496582,,unverified_candidate
im197,semantically_wrong_color,4.10170316696167,0.04866793751716614,50.828651428222656,14.199991226196289,60.07441711425781,,unverified_candidate
im197,plausible_alternative_colorization,1.4917521476745605,0.0832311362028122,9.06648063659668,0.33547642827033997,9.349010467529297,,unverified_candidate
im198,semantically_wrong_color,9.943017959594727,0.08376480638980865,79.10736083984375,12.947141647338867,75.58781433105469,,unverified_candidate
im198,plausible_alternative_colorization,2.1724693775177,0.07237367331981659,11.003091812133789,0.31206345558166504,39.50353240966797,,unverified_candidate
im199,semantically_wrong_color,3.7082180976867676,0.07096906006336212,44.28437805175781,0.7730795741081238,33.78660583496094,,unverified_candidate
im199,plausible_alternative_colorization,3.0375962257385254,0.0777260959148407,18.07651710510254,0.2609405219554901,12.246803283691406,,unverified_candidate
im2,semantically_wrong_color,3.146165370941162,0.08425845205783844,23.9699649810791,0.5053722858428955,21.33884048461914,,unverified_candidate
im2,plausible_alternative_colorization,3.3568344116210938,0.08726636320352554,14.155805587768555,0.11181177943944931,8.38614273071289,,unverified_candidate
im20,semantically_wrong_color,1.3431777954101562,0.08333735167980194,33.975650787353516,0.3197685182094574,30.920839309692383,,unverified_candidate
im20,plausible_alternative_colorization,1.2508734464645386,0.08057530224323273,17.986377716064453,0.2932274639606476,34.418800354003906,,unverified_candidate
im202,semantically_wrong_color,6.807772636413574,0.08469922095537186,45.50099182128906,5.554132461547852,41.7923469543457,,unverified_candidate
im202,plausible_alternative_colorization,4.5844807624816895,0.09408224374055862,25.174087524414062,1.72642183303833,22.839370727539062,,unverified_candidate
im21,semantically_wrong_color,6.230049133300781,0.0798124372959137,32.56564712524414,1.4780787229537964,39.490806579589844,,unverified_candidate
im21,plausible_alternative_colorization,2.4431405067443848,0.08433924615383148,17.194393157958984,0.298858106136322,16.391231536865234,,unverified_candidate
im22,semantically_wrong_color,5.509913444519043,0.06383074820041656,72.55567932128906,3.2617993354797363,57.403900146484375,,unverified_candidate
im22,plausible_alternative_colorization,4.275758743286133,0.08513551205396652,39.625423431396484,0.9734100103378296,34.104976654052734,,unverified_candidate
im23,semantically_wrong_color,6.720889091491699,0.07463869452476501,46.692481994628906,0.35786187648773193,29.399520874023438,,unverified_candidate
im23,plausible_alternative_colorization,6.42377233505249,0.09099419414997101,17.27779769897461,0.32839828729629517,19.401092529296875,,unverified_candidate
im24,semantically_wrong_color,1.8659405708312988,0.07869122922420502,10.87116813659668,0.8660708069801331,7.856906890869141,,unverified_candidate
im24,plausible_alternative_colorization,1.2825051546096802,0.08587922155857086,6.928823947906494,0.03859962522983551,0.5530635118484497,near_grayscale,unverified_candidate
im25,semantically_wrong_color,2.414944648742676,0.07897546887397766,18.648635864257812,0.19700273871421814,18.519906997680664,,unverified_candidate
im25,plausible_alternative_colorization,1.68191397190094,0.08882729709148407,6.1850385665893555,0.07644998282194138,3.5845682621002197,,unverified_candidate
im26,semantically_wrong_color,4.973104000091553,0.07398223876953125,62.05352020263672,1.6954591274261475,38.83148956298828,,unverified_candidate
im26,plausible_alternative_colorization,5.467597961425781,0.09338022023439407,43.009056091308594,0.09898136556148529,5.15352725982666,,unverified_candidate
im28,semantically_wrong_color,2.874039649963379,0.07457263022661209,73.82450866699219,0.3640003800392151,66.55445098876953,,unverified_candidate
im28,plausible_alternative_colorization,1.7779549360275269,0.09090317785739899,17.149187088012695,0.24418389797210693,12.04874324798584,,unverified_candidate
im29,semantically_wrong_color,2.005797863006592,0.09055275470018387,9.472799301147461,0.22035735845565796,6.626160621643066,,unverified_candidate
im29,plausible_alternative_colorization,2.091444253921509,0.09564855694770813,6.539113998413086,0.07933551073074341,1.8147833347320557,near_grayscale,unverified_candidate
im3,semantically_wrong_color,3.762866973876953,0.07761819660663605,42.30743408203125,1.1102986335754395,30.269184112548828,,unverified_candidate
im3,plausible_alternative_colorization,2.5815653800964355,0.08259894698858261,17.600196838378906,0.1700325310230255,10.380955696105957,,unverified_candidate
im30,semantically_wrong_color,4.0058369636535645,0.04593544453382492,64.32508087158203,8.10830307006836,46.404212951660156,,unverified_candidate
im30,plausible_alternative_colorization,2.8086884021759033,0.07731121778488159,26.63386344909668,0.060933660715818405,0.7187927961349487,near_grayscale,unverified_candidate
im31,semantically_wrong_color,4.623354911804199,0.07224839925765991,48.37688446044922,0.2437850385904312,34.83623504638672,,unverified_candidate
im31,plausible_alternative_colorization,3.0313522815704346,0.08310835808515549,13.4469633102417,0.3207622766494751,19.306610107421875,,unverified_candidate
im33,semantically_wrong_color,3.721851348876953,0.07107073068618774,41.996849060058594,0.7961393594741821,25.689937591552734,,unverified_candidate
im33,plausible_alternative_colorization,3.8871753215789795,0.07557664066553116,7.342310905456543,1.0915082693099976,18.17420196533203,,unverified_candidate
im34,semantically_wrong_color,2.5432190895080566,0.06236932799220085,13.865317344665527,0.9480959177017212,15.986616134643555,,unverified_candidate
im34,plausible_alternative_colorization,1.91410493850708,0.07672981172800064,7.2900390625,0.0524420365691185,0.6237145066261292,near_grayscale,unverified_candidate
im35,semantically_wrong_color,2.5709409713745117,0.06496955454349518,42.86612319946289,1.942168951034546,39.530555725097656,,unverified_candidate
im35,plausible_alternative_colorization,2.296720027923584,0.07646241039037704,5.007250785827637,0.119625024497509,5.513894081115723,,unverified_candidate
im36,semantically_wrong_color,5.505458354949951,0.07331517338752747,29.20741081237793,5.297784328460693,31.214082717895508,,unverified_candidate
im36,plausible_alternative_colorization,2.256572723388672,0.09903176128864288,8.126017570495605,0.04508461803197861,0.9724997282028198,near_grayscale,unverified_candidate
im37,semantically_wrong_color,3.1489927768707275,0.050284262746572495,35.26506042480469,1.4984396696090698,25.665977478027344,,unverified_candidate
im37,plausible_alternative_colorization,2.260789155960083,0.0676775649189949,23.07052993774414,0.04670409858226776,0.6047523021697998,near_grayscale,unverified_candidate
im38,semantically_wrong_color,4.429081916809082,0.07462924718856812,30.07569694519043,0.34722602367401123,22.209335327148438,,unverified_candidate
im38,plausible_alternative_colorization,3.23688006401062,0.08271262794733047,5.927459716796875,0.2656155824661255,11.325735092163086,,unverified_candidate
im39,semantically_wrong_color,3.255873441696167,0.0764349177479744,31.891752243041992,0.6053177118301392,29.564908981323242,,unverified_candidate
im39,plausible_alternative_colorization,3.165454387664795,0.07913560420274734,25.78888702392578,0.22685103118419647,15.640755653381348,,unverified_candidate
im40,semantically_wrong_color,5.119760990142822,0.07750362902879715,60.37104797363281,3.5602476596832275,46.181312561035156,,unverified_candidate
im40,plausible_alternative_colorization,2.673920154571533,0.10035239905118942,25.390316009521484,0.05512278899550438,1.690810203552246,near_grayscale,unverified_candidate
im41,semantically_wrong_color,4.280792713165283,0.07267272472381592,42.258155822753906,0.34059634804725647,34.158626556396484,,unverified_candidate
im41,plausible_alternative_colorization,1.6894270181655884,0.08624063432216644,20.53374481201172,0.09568782150745392,5.779726505279541,,unverified_candidate
